,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,engine_unit,mileage_unit,max_power_unit
3168,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2005,310000,200000,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,CC,kmpl,bhp
3169,Tata Sumo EX,2016,445000,63000,Diesel,Dealer,Manual,First Owner,15.3,2956,83.8,250Nm@ 1000-2000rpm,9.0,CC,kmpl,bhp
3170,Mahindra Bolero B4,2015,445000,62000,Diesel,Dealer,Manual,First Owner,21.0,1498,74.96,210nm@ 1600-2200rpm,7.0,CC,kmpl,bhp
3171,Tata New Safari 3L Dicor LX 4x2,2012,450000,68240,Diesel,Dealer,Manual,First Owner,13.93,2956,138.1,320Nm@ 1700-2700rpm,7.0,CC,kmpl,bhp
3172,Mahindra Scorpio 1.99 S10 4WD,2008,450000,78000,Diesel,Dealer,Manual,First Owner,15.4,1997,120.0,280Nm@ 1800-2800rpm,7.0,CC,kmpl,bhp
3174,Maruti Wagon R VXI,2010,200000,35000,Petrol,Dealer,Manual,First Owner,18.9,998,67.1,90Nm@ 3500rpm,5.0,CC,kmpl,bhp
3175,Maruti Swift Dzire LXI,2018,611000,9000,Petrol,Dealer,Manual,First Owner,19.1,1197,85.8,114Nm@ 4000rpm,5.0,CC,kmpl,bhp
3176,Hyundai Creta 1.6 CRDi Anniversary Edition,2016,819999,39000,Diesel,Dealer,Manual,First Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5.0,CC,kmpl,bhp
3177,Hyundai Creta 1.4 CRDi S,2016,825000,39000,Diesel,Dealer,Manual,First Owner,21.38,1396,88.7,219.7Nm@ 1500-2750rpm,5.0,CC,kmpl,bhp
3178,Ford Ecosport 1.5 Diesel Titanium,2015,599000,92651,Diesel,Dealer,Manual,First Owner,21.7,1498,98.96,215Nm@ 1750-2500rpm,5.0,CC,kmpl,bhp
3179,Maruti Swift LXi BSIV,2018,490000,28000,Petrol,Dealer,Manual,First Owner,16.1,1197,85.0,"113Nm@ 4,500rpm",5.0,CC,kmpl,bhp
3180,Tata Zest Revotron 1.2 XT,2020,500000,40000,Petrol,Individual,Manual,First Owner,17.57,1193,88.7,140Nm@ 1500-4000rpm,5.0,CC,kmpl,bhp
3182,Mahindra XUV500 W10 2WD,2017,1100000,88754,Diesel,Dealer,Manual,First Owner,16.0,2179,140.0,330Nm@ 1600-2800rpm,7.0,CC,kmpl,bhp
3183,Ford Aspire Titanium BSIV,2019,675000,7000,Petrol,Individual,Manual,First Owner,19.4,1194,94.93,120Nm@ 4250rpm,5.0,CC,kmpl,bhp
3184,Mahindra XUV500 W9 2WD,2018,1350000,40000,Diesel,Individual,Manual,First Owner,16.0,2179,138.0,330Nm@ 1600-2800rpm,7.0,CC,kmpl,bhp
3185,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018,570000,20000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5.0,CC,kmpl,bhp
3186,Hyundai Grand i10 1.2 CRDi Asta,2017,455000,50000,Diesel,Individual,Manual,First Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5.0,CC,kmpl,bhp
3187,Hyundai EON Era Plus,2013,165000,45000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5.0,CC,kmpl,bhp
3188,Honda City i VTEC VX Option BL,2016,925000,22000,Petrol,Individual,Manual,First Owner,17.8,1497,117.3,145Nm@ 4600rpm,5.0,CC,kmpl,bhp
3189,Tata Indigo CS eLX BS IV,2014,215000,100000,Diesel,Individual,Manual,Second Owner,25.0,1396,69.01,140Nm@ 1800-3000rpm,5.0,CC,kmpl,bhp
3190,Maruti Swift VXI Optional,2016,470000,23700,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,113Nm@ 4200rpm,5.0,CC,kmpl,bhp
3191,Maruti Swift VXI Deca,2016,470000,23700,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,113Nm@ 4200rpm,5.0,CC,kmpl,bhp
3192,Maruti Ciaz ZDi Plus SHVS,2017,650000,60000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,200Nm@ 1750rpm,5.0,CC,kmpl,bhp
3193,Renault Captur 1.5 Diesel RXT,2017,900000,50000,Diesel,Individual,Manual,First Owner,20.37,1461,108.45,240Nm@ 1750rpm,5.0,CC,kmpl,bhp
3195,Ford Fiesta Classic 1.4 SXI Duratorq,2009,190000,100000,Diesel,Individual,Manual,Second Owner,17.8,1399,67.0,160Nm@ 2000rpm,5.0,CC,kmpl,bhp
3196,Hyundai i20 Active 1.4 SX with AVN,2017,715000,60000,Diesel,Individual,Manual,First Owner,21.19,1396,88.73,219.66nm@ 1500-2750rpm,5.0,CC,kmpl,bhp
3197,Tata Indigo CS eVX,2013,227999,60000,Diesel,Individual,Manual,Second Owner,25.0,1396,69.01,140Nm@ 1800-3000rpm,5.0,CC,kmpl,bhp
3199,Chevrolet Beat Diesel LT,2015,200000,40000,Diesel,Individual,Manual,First Owner,25.44,936,56.3,142.5Nm@ 1750rpm,5.0,CC,kmpl,bhp
3200,Maruti Wagon R LXI CNG,2017,400000,110000,CNG,Individual,Manual,First Owner,26.6,998,58.16,77Nm@ 3500rpm,5.0,CC,km/kg,bhp
3201,Maruti Ertiga SHVS VDI,2016,725000,110000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,200Nm@ 1750rpm,7.0,CC,kmpl,bhp
3202,Ford Figo Diesel Titanium,2014,300000,80000,Diesel,Individual,Manual,First Owner,20.0,1399,68.05,160Nm@ 2000rpm,5.0,CC,kmpl,bhp
3203,Toyota Innova 2.5 GX (Diesel) 8 Seater,2016,1151000,69500,Diesel,Individual,Manual,Second Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,8.0,CC,kmpl,bhp
3204,Datsun GO T BSIV,2014,225000,33000,Petrol,Individual,Manual,First Owner,20.63,1198,67.0,104Nm@ 4000rpm,5.0,CC,kmpl,bhp
3205,Hyundai i10 Magna 1.1L,2016,380000,80000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5.0,CC,kmpl,bhp
3206,Hyundai Elite i20 Magna Plus BSIV,2019,630000,5000,Petrol,Individual,Manual,First Owner,18.6,1197,81.86,117nm@ 4000rpm,5.0,CC,kmpl,bhp
3207,Hyundai i10 Magna 1.2 iTech SE,2014,351000,25000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5.0,CC,kmpl,bhp
3208,Skoda Fabia 1.2 TDI Active Plus,2012,199000,50000,Diesel,Individual,Manual,Second Owner,20.86,1199,75.0,180Nm@ 2000rpm,5.0,CC,kmpl,bhp
3209,Tata Hexa XE,2017,850000,50000,Diesel,Individual,Manual,First Owner,17.6,2179,147.94,320Nm@ 1500-3000rpm,7.0,CC,kmpl,bhp
3210,Tata Indica Vista Terra Quadrajet 1.3L,2010,105000,120000,Diesel,Individual,Manual,Second Owner,18.0,1248,75.0,190Nm@ 1750rpm,5.0,CC,kmpl,bhp
3211,Tata Manza Aura (ABS) Quadrajet,2010,300000,120000,Diesel,Individual,Manual,Third Owner,18.8,1248,90.0,200Nm@ 1750-3000rpm,5.0,CC,kmpl,bhp
3212,Toyota Innova 2.5 GX (Diesel) 7 Seater,2016,950000,80000,Diesel,Individual,Manual,First Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7.0,CC,kmpl,bhp
3213,Mahindra TUV 300 T8,2015,430000,110000,Diesel,Individual,Manual,Second Owner,18.49,1493,100.0,240Nm@ 1600-2800rpm,7.0,CC,kmpl,bhp
3214,Ford Endeavour 3.2 Titanium AT 4X4,2016,2100000,80000,Diesel,Individual,Automatic,First Owner,10.91,3198,197.0,470Nm@ 1750-2500rpm,7.0,CC,kmpl,bhp
3215,Hyundai Grand i10 1.2 CRDi Sportz,2018,540000,30000,Diesel,Individual,Manual,First Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5.0,CC,kmpl,bhp
3216,Hyundai Santro Xing GL LPG,2012,175000,60000,LPG,Individual,Manual,Second Owner,17.8,1086,63.0,"9.8@ 3,000(kgm@ rpm)",5.0,CC,km/kg,bhp
3217,Hyundai Creta 1.6 CRDi AT SX Plus,2018,1150000,44000,Diesel,Individual,Automatic,First Owner,17.01,1582,126.2,259.9Nm@ 1900-2750rpm,5.0,CC,kmpl,bhp
3218,Maruti Alto 800 LXI,2020,350000,5000,Petrol,Individual,Manual,First Owner,22.05,796,47.3,69Nm@ 3500rpm,5.0,CC,kmpl,bhp
3219,Hyundai Elite i20 Petrol Asta Option,2019,690000,18000,Petrol,Individual,Manual,First Owner,18.6,1197,81.86,114.73nm@ 4000rpm,5.0,CC,kmpl,bhp
3220,Hyundai i20 Asta 1.4 CRDi,2015,535000,80000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5.0,CC,kmpl,bhp
3221,Maruti Vitara Brezza ZDi Plus,2016,730000,100000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,200Nm@ 1750rpm,5.0,CC,kmpl,bhp
3222,Hyundai EON Era Plus,2016,280000,19000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5.0,CC,kmpl,bhp
3223,Maruti Swift AMT ZXI,2019,650000,33000,Petrol,Individual,Automatic,First Owner,21.21,1197,81.8,113Nm@ 4200rpm,5.0,CC,kmpl,bhp
3224,Toyota Innova 2.5 GX 7 STR,2012,520000,162000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,CC,kmpl,bhp
3225,Hyundai Xcent 1.2 VTVT E,2020,360000,65000,Petrol,Individual,Manual,Second Owner,20.14,1197,81.86,113.75nm@ 4000rpm,5.0,CC,kmpl,bhp
3226,Maruti Swift Dzire Vdi BSIV,2011,250000,170000,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,190Nm@ 2000rpm,5.0,CC,kmpl,bhp
3227,Volkswagen Ameo 1.5 TDI Trendline,2017,575000,40000,Diesel,Individual,Manual,First Owner,21.66,1498,108.62,250Nm@ 1500-3000rpm,5.0,CC,kmpl,bhp
3228,Tata Indigo CS LS (TDI) BS III,2012,170000,120000,Diesel,Individual,Manual,Third Owner,19.09,1396,69.0,135Nm@ 2500rpm,5.0,CC,kmpl,bhp
3229,Maruti Vitara Brezza LDi Option,2017,711000,53000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,200Nm@ 1750rpm,5.0,CC,kmpl,bhp
3230,Maruti Wagon R VXI BSIII,2013,250000,90000,Petrol,Individual,Manual,First Owner,18.9,998,67.1,90Nm@ 3500rpm,5.0,CC,kmpl,bhp
3231,Maruti Swift Dzire VDI Optional,2017,675000,35000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,190Nm@ 2000rpm,5.0,CC,kmpl,bhp
3232,Maruti Wagon R VXI BS IV,2016,325000,50000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,90Nm@ 3500rpm,5.0,CC,kmpl,bhp
3233,Maruti Alto 800 LXI,2016,250000,20000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,69Nm@ 3500rpm,5.0,CC,kmpl,bhp
3234,Maruti Swift AMT ZDI,2019,740000,38000,Diesel,Individual,Automatic,First Owner,28.4,1248,74.0,190Nm@ 2000rpm,5.0,CC,kmpl,bhp
3242,Honda CR-V 2.4L 4WD AT AVN,2017,1750000,73000,Petrol,Dealer,Automatic,First Owner,12.0,2354,187.4,226Nm@ 4400rpm,5.0,CC,kmpl,bhp
3244,Maruti Ciaz 1.3 Alpha,2017,800000,28050,Diesel,Dealer,Manual,First Owner,28.09,1248,88.5,200Nm@ 1750rpm,5.0,CC,kmpl,bhp
3245,Honda CR-V 2.4L 4WD AT AVN,2017,1825000,58000,Petrol,Dealer,Automatic,First Owner,12.0,2354,187.4,226Nm@ 4400rpm,5.0,CC,kmpl,bhp
3246,Tata Hexa XTA,2017,1295000,58000,Diesel,Dealer,Automatic,First Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7.0,CC,kmpl,bhp
3247,Renault Duster 85PS Diesel RxZ,2014,425000,69000,Diesel,Dealer,Manual,First Owner,19.87,1461,83.8,200Nm@ 1750rpm,5.0,CC,kmpl,bhp
3248,Mercedes-Benz GL-Class 350 CDI Luxury,2016,4090000,70000,Diesel,Dealer,Automatic,First Owner,12.0,2987,224.0,510Nm@ 1600-2800rpm,7.0,CC,kmpl,bhp
3249,Hyundai Creta 1.6 SX Automatic Diesel,2015,910000,40000,Diesel,Dealer,Automatic,First Owner,17.6,1582,126.2,259.87NM@ 1500-3000rpm,5.0,CC,kmpl,bhp
3253,Mahindra Bolero 2011-2019 SLX,2011,325000,142000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7.0,CC,kmpl,bhp
3254,Maruti Swift VXI Deca,2016,500000,22947,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,113Nm@ 4200rpm,5.0,CC,kmpl,bhp
3255,Hyundai i10 Sportz,2013,300000,30000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5.0,CC,kmpl,bhp
3256,Hyundai EON D Lite Plus,2016,270000,7672,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5.0,CC,kmpl,bhp
3257,Maruti Alto LXi,2010,160000,36659,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62Nm@ 3000rpm,5.0,CC,kmpl,bhp
3258,Maruti Omni E MPI STD BS IV,2016,210000,60000,Petrol,Individual,Manual,First Owner,16.8,796,34.2,59Nm@ 2500rpm,8.0,CC,kmpl,bhp
3259,Mahindra XUV500 W4,2014,850000,120000,Diesel,Individual,Manual,First Owner,15.1,2179,140.0,330Nm@ 1600-2800rpm,7.0,CC,kmpl,bhp
3260,Mahindra XUV500 W4,2014,880000,120000,Diesel,Individual,Manual,First Owner,15.1,2179,140.0,330Nm@ 1600-2800rpm,7.0,CC,kmpl,bhp
3261,Maruti Zen Estilo Sports,2010,150000,39000,Petrol,Individual,Manual,First Owner,16.9,1061,64.9,"8.6@ 3,500(kgm@ rpm)",5.0,CC,kmpl,bhp
3262,Mahindra TUV 300 T8 AMT,2015,775000,45000,Diesel,Individual,Automatic,First Owner,18.49,1493,100.0,230Nm@ 1500-2250rpm,7.0,CC,kmpl,bhp
3263,Maruti Alto LXi,2009,160000,70000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,62Nm@ 3000rpm,5.0,CC,kmpl,bhp
3264,Ford Figo Diesel EXI,2012,220000,100000,Diesel,Individual,Manual,Second Owner,20.0,1399,68.0,160Nm@ 2000rpm,5.0,CC,kmpl,bhp
3265,Hyundai i20 1.4 Asta Option,2017,670000,48000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5.0,CC,kmpl,bhp
3266,Hyundai i20 1.4 Sportz,2018,780000,35000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5.0,CC,kmpl,bhp
3267,Maruti Baleno Sigma 1.2,2017,515000,23000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,115Nm@ 4000rpm,5.0,CC,kmpl,bhp
3268,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,800000,14000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5.0,CC,kmpl,bhp
3270,Mahindra XUV500 W8 2WD,2014,850000,60000,Diesel,Individual,Manual,First Owner,15.1,2179,140.0,330Nm@ 1600-2800rpm,7.0,CC,kmpl,bhp
3271,Hyundai EON Era Plus,2013,200000,60000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5.0,CC,kmpl,bhp
3272,Skoda Fabia 1.4 TDI Ambiente,2008,140000,150000,Diesel,Individual,Manual,Third Owner,19.4,1422,70.0,155 Nm at 1600-2800 rpm,5.0,CC,kmpl,bhp
3273,Hyundai Verna 1.6 VTVT AT SX,2016,800000,80000,Petrol,Individual,Automatic,Second Owner,17.01,1591,121.3,154.9Nm@ 4200rpm,5.0,CC,kmpl,bhp
3274,Maruti Alto K10 2010-2014 VXI,2013,250000,35000,Petrol,Individual,Manual,First Owner,20.92,998,67.1,90Nm@ 3500rpm,5.0,CC,kmpl,bhp
3275,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2017,800000,44500,Diesel,Individual,Manual,First Owner,25.1,1248,88.5,200Nm@ 1750rpm,5.0,CC,kmpl,bhp
3276,Maruti Ciaz ZDi Plus,2015,600000,60000,Diesel,Individual,Manual,Third Owner,26.21,1248,88.5,200Nm@ 1750rpm,5.0,CC,kmpl,bhp
3277,Renault Fluence Diesel E4,2012,250000,120000,Diesel,Individual,Manual,Third Owner,21.8,1461,78.0,240Nm@ 2000rpm,5.0,CC,kmpl,bhp
3278,Honda Amaze S i-DTEC,2016,500000,80000,Diesel,Individual,Manual,Second Owner,25.8,1498,98.6,200Nm@ 1750rpm,5.0,CC,kmpl,bhp
3279,Maruti Gypsy King Soft Top MPI BSIV,2019,750000,9900,Petrol,Individual,Manual,First Owner,11.96,1298,80.0,103Nm@ 4500rpm,8.0,CC,kmpl,bhp
3280,Maruti Swift ZDi,2014,650000,68000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,190Nm@ 2000rpm,5.0,CC,kmpl,bhp
3282,Honda BRV i-DTEC V MT,2016,950000,60000,Diesel,Individual,Manual,First Owner,21.9,1498,98.6,200Nm@ 1750rpm,7.0,CC,kmpl,bhp
3283,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2015,580000,110000,Diesel,Individual,Manual,Second Owner,13.58,2499,72.4,171Nm@ 1800rpm,10.0,CC,kmpl,bhp
3284,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2019,640000,10000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5.0,CC,kmpl,bhp
3285,Mahindra Scorpio VLX 2WD AT BSIII,2014,800000,80000,Diesel,Individual,Automatic,First Owner,11.79,2179,120.0,290Nm@ 1800-2800rpm,8.0,CC,kmpl,bhp
3286,Maruti A-Star Vxi,2011,347000,30000,Petrol,Individual,Manual,First Owner,19.0,998,66.1,90Nm@ 3500rpm,5.0,CC,kmpl,bhp
3287,Mahindra XUV500 W8 2WD,2014,1000000,120000,Diesel,Individual,Manual,Third Owner,15.1,2179,140.0,330Nm@ 1600-2800rpm,7.0,CC,kmpl,bhp
3288,Hyundai EON Sportz,2016,300000,35000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5.0,CC,kmpl,bhp
3289,Tata Tigor 1.2 Revotron XZ,2017,493000,40000,Petrol,Individual,Manual,First Owner,20.3,1199,84.0,114Nm@ 3500rpm,5.0,CC,kmpl,bhp
3290,Hyundai Grand i10 Magna,2014,370000,60000,Petrol,Individual,Manual,First Owner,18.9,1197,82.0,114Nm@ 4000rpm,5.0,CC,kmpl,bhp
3291,Maruti Swift Dzire ZDi,2008,250000,90000,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248,73.9,190Nm@ 2000rpm,5.0,CC,kmpl,bhp
3292,Datsun RediGO 1.0 T Option,2017,300000,20000,Petrol,Individual,Manual,First Owner,22.5,999,67.0,91Nm@ 4250rpm,5.0,CC,kmpl,bhp
3293,Renault KWID Climber 1.0 AMT,2017,450000,40000,Petrol,Individual,Automatic,First Owner,24.04,999,67.0,91Nm@ 4250rpm,5.0,CC,kmpl,bhp
3294,Ford Figo Diesel Titanium,2010,185000,124316,Diesel,Dealer,Manual,Second Owner,20.0,1399,68.0,160Nm@ 2000rpm,5.0,CC,kmpl,bhp
3295,Mahindra XUV300 W8 Option Dual Tone Diesel BSIV,2019,1225000,6544,Diesel,Individual,Manual,First Owner,20.0,1497,115.0,300Nm@ 1500-2500rpm,5.0,CC,kmpl,bhp
3296,Toyota Innova 2.5 GX (Diesel) 8 Seater,2015,1000000,50000,Diesel,Individual,Manual,First Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,8.0,CC,kmpl,bhp
3297,Hyundai i20 Magna 1.2,2016,600000,10000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5.0,CC,kmpl,bhp
3298,Mahindra XUV500 W7 BSIV,2018,1100000,50000,Diesel,Individual,Manual,First Owner,15.1,2179,152.87,360Nm@ 1750-2800rpm,7.0,CC,kmpl,bhp
3299,Hyundai Grand i10 SportZ Edition,2015,360000,30000,Petrol,Individual,Manual,Second Owner,18.9,1197,81.86,113.75Nm@ 4000rpm,5.0,CC,kmpl,bhp
3300,Maruti Swift Dzire VXi,2012,285000,69000,Petrol,Individual,Manual,First Owner,17.5,1298,85.8,114Nm@ 4000rpm,5.0,CC,kmpl,bhp
3301,Mahindra KUV 100 mFALCON D75 K8,2016,350000,49600,Diesel,Individual,Manual,Second Owner,25.32,1198,77.0,190Nm@ 1750-2250rpm,6.0,CC,kmpl,bhp
3302,Hyundai i10 Era,2008,130000,30000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5.0,CC,kmpl,bhp
3303,Chevrolet Enjoy 1.3 TCDi LTZ 8,2016,500000,198000,Diesel,Individual,Manual,First Owner,18.2,1248,73.74,172.5Nm@ 1750rpm,8.0,CC,kmpl,bhp
3304,Hyundai i20 Asta (o),2010,350000,80000,Petrol,Individual,Manual,First Owner,17.0,1197,80.0,"11.4 kgm at 4,000 rpm",5.0,CC,kmpl,bhp
3305,Maruti Baleno Delta Automatic,2019,685000,19000,Petrol,Individual,Automatic,First Owner,21.4,1197,83.1,115Nm@ 4000rpm,5.0,CC,kmpl,bhp
3306,Maruti Eeco CNG 5 Seater AC BSIV,2020,399000,5000,CNG,Individual,Manual,First Owner,21.94,1196,61.7,85Nm@ 3000rpm,5.0,CC,km/kg,bhp
3307,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,525000,10000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5.0,CC,kmpl,bhp
3308,Maruti Ertiga BSIV VXI,2017,765000,40000,Petrol,Individual,Manual,First Owner,17.5,1373,91.1,130Nm@ 4000rpm,7.0,CC,kmpl,bhp
3309,Maruti Swift VDI,2012,450000,97000,Diesel,Individual,Manual,Third Owner,22.9,1248,74.0,190Nm@ 2000rpm,5.0,CC,kmpl,bhp
3311,Nissan Micra Active XV,2014,390000,30000,Petrol,Individual,Manual,First Owner,19.69,1198,67.04,104Nm@ 4000rpm,5.0,CC,kmpl,bhp
3312,Maruti Ertiga SHVS ZDI Plus,2017,940000,120000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,200Nm@ 1750rpm,7.0,CC,kmpl,bhp
3313,Renault Duster 110PS Diesel RxZ,2013,650000,120000,Diesel,Individual,Manual,Second Owner,19.01,1461,108.45,248Nm@ 2250rpm,5.0,CC,kmpl,bhp
3314,Ford Figo Diesel Titanium,2012,320000,103994,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1399,68.0,160Nm@ 2000rpm,5.0,CC,kmpl,bhp
3315,Toyota Corolla AE,2003,145000,70000,Petrol,Individual,Manual,Second Owner,13.4,1794,125.0,"16.1@ 4,200(kgm@ rpm)",5.0,CC,kmpl,bhp
3316,Ford Figo Aspire 1.5 TDCi Titanium,2017,670000,70000,Diesel,Individual,Manual,First Owner,25.83,1498,99.0,215Nm@ 1750-3000rpm,5.0,CC,kmpl,bhp
3317,Maruti SX4 ZDI Leather,2011,350000,115000,Diesel,Individual,Manual,Fourth & Above Owner,21.5,1248,88.8,200Nm@ 1750rpm,5.0,CC,kmpl,bhp
3318,Tata Indica Vista Quadrajet VX,2012,285000,178000,Diesel,Individual,Manual,Second Owner,22.3,1248,74.0,190Nm@ 1750-3000rpm,5.0,CC,kmpl,bhp
3319,Maruti Zen Estilo LX BSIV,2011,300000,40000,Petrol,Individual,Manual,Third Owner,19.0,998,67.1,90Nm@ 3500rpm,5.0,CC,kmpl,bhp
3320,Ford Figo Diesel EXI,2011,300000,80000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,160Nm@ 2000rpm,5.0,CC,kmpl,bhp
3321,Audi Q7 3.0 TDI Quattro,2009,810000,98000,Diesel,Individual,Automatic,Fourth & Above Owner,12.07,2967,241.4,550Nm@ 1750-2750rpm,7.0,CC,kmpl,bhp
3322,Tata Indica V2 DLS TC,2009,90000,118000,Diesel,Individual,Manual,Second Owner,16.8,1405,62.0,"12.5@ 2,500(kgm@ rpm)",5.0,CC,kmpl,bhp
3323,Maruti Alto LX,2004,100000,100000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,62Nm@ 3000rpm,5.0,CC,kmpl,bhp
3324,Tata Indica V2 2001-2011 DLS BSIII,2009,90000,120000,Diesel,Individual,Manual,Second Owner,17.88,1396,52.8,85Nm@ 2500rpm,5.0,CC,kmpl,bhp
3325,Mahindra Scorpio Gateway 2WD,2013,459999,120000,Diesel,Individual,Manual,Second Owner,13.5,2609,115.0,277.5Nm@ 1700-2200rpm,5.0,CC,kmpl,bhp
3326,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,525000,217000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,CC,kmpl,bhp
3327,Maruti Wagon R AX BSIV,2011,250000,65000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,90Nm@ 3500rpm,5.0,CC,kmpl,bhp
3328,Hyundai i10 Asta,2012,300000,41000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5.0,CC,kmpl,bhp
3329,Maruti Swift ZXI ABS,2005,130000,120000,Petrol,Individual,Manual,Second Owner,16.1,1298,88.2,"11.5@ 4,500(kgm@ rpm)",5.0,CC,kmpl,bhp
3330,Maruti Alto K10 LXI,2011,199000,70000,Petrol,Individual,Manual,Third Owner,20.92,998,67.1,90Nm@ 3500rpm,5.0,CC,kmpl,bhp
3331,Renault Duster 85PS Diesel RxL Optional,2012,545000,90000,Diesel,Individual,Manual,Second Owner,20.46,1461,83.8,200Nm@ 1900rpm,5.0,CC,kmpl,bhp
3332,Maruti Ertiga ZDI,2014,570000,80000,Diesel,Individual,Manual,Second Owner,20.77,1248,88.8,200Nm@ 1750rpm,7.0,CC,kmpl,bhp
3333,Honda City 2017-2020 VTEC,2006,150000,120000,Petrol,Individual,Manual,Second Owner,16.9,1497,100.0,"13.5@ 4,800(kgm@ rpm)",5.0,CC,kmpl,bhp
3334,Maruti Alto STD,2009,114999,100000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62Nm@ 3000rpm,5.0,CC,kmpl,bhp
3335,Tata Tigor 1.2 Revotron XT,2018,450000,35000,Petrol,Individual,Manual,First Owner,20.3,1199,84.0,114Nm@ 3500rpm,5.0,CC,kmpl,bhp
3336,Renault Triber RXT BSIV,2019,600000,5000,Petrol,Individual,Manual,First Owner,20.0,999,72.0,96Nm@ 3500rpm,7.0,CC,kmpl,bhp
3337,Maruti Vitara Brezza VDi Option,2016,610000,110000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,200Nm@ 1750rpm,5.0,CC,kmpl,bhp
3338,Hyundai i20 1.2 Asta Option,2017,690000,20000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5.0,CC,kmpl,bhp
